2016/05/07,09:52:48,111111111111,1,OK,OK,OK,OK,OK,OK,OK,OK,,OK,OK,632,636,4,OK,OK,OK,10,OK,437,OK,103,OK,161,OK,541,OK,170,OK,107,OK,865,OK,545,OK,857,OK,713,OK,286,OK,174,OK,1003,OK,188,OK,287,OK,850,OK,1001,OK,846,OK,10,10
2016/05/07,09:50:13,122333333333,0,OK,OK,OK,OK,OK,OK,OK,OK,,OK,OK,637,637,0,OK,OK,OK,10,OK,432,OK,101,OK,139,OK,536,OK,149,OK,101,OK,840,OK,539,OK,834,OK,704,OK,283,OK,165,OK,985,OK,167,OK,293,OK,829,OK,997,OK,813,OK,10,10
2016/05/07,09:48:08,11111111111,0,OK,OK,OK,OK,OK,OK,OK,OK,,OK,OK,634,633,1,OK,OK,OK,10,OK,434,OK,98,OK,140,OK,535,OK,153,OK,94,OK,842,OK,532,OK,839,OK,705,OK,283,OK,167,OK,986,OK,174,OK,289,OK,832,OK,992,OK,821,OK,10,10
2016/05/07,09:46:22,111111111111,1,OK,OK,OK,OK,OK,OK,OK,OK,,OK,OK,633,632,1,OK,OK,OK,10,OK,431,OK,94,OK,153,OK,530,OK,161,OK,98,OK,854,OK,536,OK,846,OK,705,OK,284,OK,167,OK,987,OK,176,OK,287,OK,831,OK,991,OK,822,OK,10,10
2016/05/07,09:43:41,111111111111,1,OK,OK,OK,OK,OK,OK,OK,OK,,OK,OK,634,633,1,OK,OK,OK,10,OK,434,OK,106,OK,136,OK,544,OK,151,OK,103,OK,842,OK,544,OK,835,OK,704,OK,282,OK,166,OK,983,OK,168,OK,291,OK,830,OK,995,OK,814,OK,10,10
2016/05/07,09:38:59,111111111111,1,OK,OK,OK,OK,OK,OK,OK,OK,,OK,OK,632,631,1,OK,OK,OK,10,OK,433,OK,95,OK,139,OK,531,OK,149,OK,94,OK,842,OK,533,OK,836,OK,706,OK,279,OK,163,OK,982,OK,166,OK,288,OK,828,OK,993,OK,812,OK,10,10
2016/05/07,08:57:02,111111111111,1,OK,OK,OK,OK,OK,OK,OK,OK,,,,638,641,3,ALERT,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10
2016/05/07,08:53:24,000000000000,0,OK,OK,OK,OK,OK,OK,OK,OK,,,,638,642,4,ALERT,ALERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10
2016/05/07,08:27:33,111111111111,1,OK,OK,OK,OK,OK,OK,OK,OK,,OK,OK,635,636,1,OK,OK,OK,10,OK,426,OK,110,OK,167,OK,533,OK,176,OK,110,OK,849,OK,537,OK,841,OK,713,OK,279,OK,163,OK,988,OK,167,OK,286,OK,835,OK,999,OK,821,OK,10,10
2016/05/07,08:21:13,111111111111,1,OK,OK,OK,OK,OK,OK,OK,OK,,OK,OK,635,636,1,OK,OK,OK,10,OK,427,OK,108,OK,171,OK,532,OK,178,OK,110,OK,852,OK,537,OK,843,OK,713,OK,279,OK,163,OK,987,OK,166,OK,286,OK,834,OK,1000,OK,819,OK,10,10
2016/05/07,08:19:46,111111111111,1,OK,OK,OK,OK,OK,OK,OK,OK,,OK,OK,635,635,0,OK,OK,OK,10,OK,421,NG,109,OK,161,OK,533,OK,171,OK,108,OK,843,OK,535,OK,836,OK,,,,,,,,,,,,,,,,,,,10,10
2016/05/07,08:18:15,111111111111,0,OK,OK,OK,OK,OK,OK,OK,OK,,,,622,103,519,ALERT,ALERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10
2016/05/07,10:26:48,111111111111,0,OK,OK,OK,OK,OK,OK,OK,OK,,,,640,640,0,ALERT,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10
2016/05/07,10:28:40,P160500021,0,OK,OK,OK,OK,OK,OK,OK,OK,,,,640,640,0,ALERT,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10
2016/05/07,10:30:14,111111111111,0,OK,OK,OK,OK,OK,OK,OK,OK,,,,640,640,0,ALERT,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10
2016/05/07,10:31:10,111111111111,0,OK,OK,OK,OK,OK,OK,OK,OK,,OK,OK,627,627,0,OK,OK,OK,10,OK,436,OK,100,OK,134,OK,537,OK,143,OK,100,OK,838,OK,540,OK,832,OK,706,OK,278,OK,161,OK,984,OK,171,OK,282,OK,827,OK,986,OK,819,OK,10,10
2016/05/07,10:33:06,111111111111,0,OK,OK,OK,OK,OK,OK,OK,OK,,,,640,641,1,ALERT,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10
2016/05/07,10:33:27,111111111111,0,OK,OK,OK,OK,OK,OK,OK,OK,,OK,OK,635,635,0,OK,OK,OK,10,OK,434,OK,103,OK,136,OK,540,OK,146,OK,103,OK,840,OK,542,OK,833,OK,705,OK,278,OK,162,OK,982,OK,169,OK,284,OK,829,OK,989,OK,816,OK,10,10
2016/05/07,10:34:36,111111111111,0,OK,OK,OK,OK,OK,OK,OK,OK,,,,639,640,1,ALERT,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10
2016/05/07,10:34:58,111111111111,0,OK,OK,OK,OK,OK,OK,OK,OK,,,,640,640,0,ALERT,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10
2016/05/07,10:35:22,111111111111,0,OK,OK,OK,OK,OK,OK,OK,OK,,OK,OK,637,637,0,OK,OK,OK,10,OK,434,OK,103,OK,140,OK,540,OK,150,OK,104,OK,844,OK,543,OK,837,OK,706,OK,276,OK,162,OK,979,OK,164,OK,286,OK,828,OK,992,OK,811,OK,10,10
2016/05/07,10:36:33,111111111111,0,OK,OK,OK,OK,OK,OK,OK,OK,,OK,OK,638,638,0,OK,OK,OK,10,OK,434,OK,104,OK,135,OK,541,OK,147,OK,102,OK,839,OK,541,OK,835,OK,706,OK,277,OK,161,OK,981,OK,166,OK,285,OK,828,OK,991,OK,813,OK,10,10
2016/05/07,10:38:07,111111111111,0,OK,OK,OK,OK,OK,OK,OK,OK,,OK,OK,638,638,0,OK,OK,OK,10,OK,432,OK,104,OK,137,OK,541,OK,148,OK,103,OK,841,OK,542,OK,836,OK,706,OK,275,OK,162,OK,978,OK,162,OK,287,OK,829,OK,993,OK,810,OK,10,10
2016/05/07,10:39:30,111111111111,0,OK,OK,OK,OK,OK,OK,OK,OK,,,,640,640,0,ALERT,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10
2016/05/07,10:39:55,111111111111,0,OK,OK,OK,OK,OK,OK,OK,OK,,,,640,639,1,ALERT,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10
2016/05/07,10:40:15,111111111111,0,OK,OK,OK,OK,OK,OK,OK,OK,,OK,OK,637,637,0,OK,OK,OK,10,OK,434,OK,105,OK,135,OK,542,OK,147,OK,102,OK,838,OK,541,OK,835,OK,706,OK,276,OK,163,OK,979,OK,164,OK,286,OK,829,OK,992,OK,812,OK,10,10
2016/05/07,10:41:28,111111111111,0,OK,OK,OK,OK,OK,OK,OK,OK,,,,639,639,0,ALERT,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10
2016/05/07,10:41:50,111111111111,0,OK,OK,OK,OK,OK,OK,OK,OK,,OK,OK,638,637,1,OK,OK,OK,10,OK,434,OK,103,OK,134,OK,540,OK,143,OK,103,OK,838,OK,543,OK,831,OK,706,OK,278,OK,162,OK,983,OK,170,OK,284,OK,828,OK,988,OK,818,OK,10,10
2016/05/07,10:42:48,111111111111,0,OK,OK,OK,OK,OK,OK,OK,OK,,,,638,639,1,ALERT,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10
2016/05/07,10:43:13,111111111111,0,OK,OK,OK,OK,OK,OK,OK,OK,,,,640,639,1,ALERT,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10
2016/05/07,10:43:35,111111111111,0,OK,OK,OK,OK,OK,OK,OK,OK,,,,640,639,1,ALERT,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10
2016/05/07,10:44:10,111111111111,0,OK,OK,OK,OK,OK,OK,OK,OK,,,,640,641,1,ALERT,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10
